49;-88;31;85;-31;-96
59;87;0;50;30;-5
17;85;90;-91;-44;93
-13;72;-55;4;26;38
-40;1;-74;-20;-54;47
49;-48;-26;-53;10;47
69;-91;2;83;-51;-54
44;60;-61;46;-3;36
-51;-54;-75;60;77;78
2;19;27;-89;10;2
-22;-54;30;7;10;66
90;-7;-73;-53;-47;-67
-99;34;90;-12;-83;82
-91;-41;-98;-61;96;-98
-74;-80;32;-60;-11;55
-78;18;52;42;64;-84
-83;41;87;88;87;27
99;-53;-68;-64;-73;36
-5;-14;22;22;-54;-27
-48;89;-42;-17;-85;7
-63;83;-76;-98;-23;-82
-9;95;-94;64;-32;-34
5;-64;-69;-95;-4;-45
-3;-81;90;-72;72;-52
17;70;11;-44;-22;-18
20;-82;-10;-29;5;-48
37;52;55;-56;42;81
-70;-70;60;-36;-92;-72
-24;-11;19;22;-54;9
9;-6;-96;-57;60;-68
-70;4;-23;1;-90;-2
-86;74;44;90;-5;-97
34;-38;-35;50;-22;-100
71;73;53;59;79;62
6;20;6;47;15;-66
-71;35;-19;11;-85;81
1;100;30;-21;8;73
98;-41;79;10;-94;-10
-8;-4;-1;-95;1;-38
-32;7;-40;30;-25;-88
36;74;-17;84;9;16
77;-86;41;0;-32;-56
-55;-32;40;88;78;-9
81;41;29;-97;-36;-3
53;-40;-30;-31;-90;99
-29;86;18;20;-52;-75
-73;-79;-43;30;38;-92
-77;-34;-90;5;-54;24
-49;45;52;34;11;35
-47;-28;-1;-20;1;-35
-30;-19;-97;-31;58;-79
-35;78;-7;37;-93;87
35;-43;-31;-40;37;91
-20;26;98;-30;-27;-53
-31;57;84;97;-56;95
71;-3;-97;55;-52;24
3;-77;28;30;44;93
57;40;-45;-31;-35;-75
66;-46;-43;33;-36;-9
2;-60;-42;74;75;-32
100;-52;60;87;13;95
-89;77;98;-71;40;-77
-96;-63;9;84;71;-3
-64;-45;14;10;88;-69
-82;-58;-51;-54;-40;-56
-97;55;-14;-43;36;30
-47;-35;-58;46;-69;-48
49;78;-61;5;-24;-26
-27;-54;-29;-87;-91;23
-39;-8;11;-75;59;79
55;19;-24;40;-49;4
34;8;-19;-2;20;-62
85;66;14;28;-86;58
-16;-46;92;11;-94;-81
-28;72;-90;-48;42;-26
-36;38;0;-78;85;-8
36;-19;-81;42;92;47
26;20;94;43;-10;-31
4;88;68;-85;30;-84
-93;-48;-75;-31;-27;93
-34;-56;-94;64;-53;49
89;81;-48;17;-4;19
-59;-92;83;42;70;-82
97;89;-22;98;48;44
-63;-21;-64;-68;48;-3
77;0;-21;-61;95;99
77;-71;-2;39;21;-28
-78;-81;43;-45;-41;-35
-86;30;13;-67;76;29
-35;94;-1;73;-48;-20
93;50;18;-70;-15;-79
30;-90;11;-55;-25;-9
62;88;-40;-37;-43;-30
41;-39;-5;-11;98;-87
41;38;69;47;-85;14
94;-87;-53;-23;78;-7
-89;35;85;57;10;18
49;-6;80;42;19;-13
-90;54;77;-76;3;-11
-16;-33;-35;2;4;-76
45;-15;-41;65;85;14
-76;69;5;-92;-34;32
-80;-39;90;-11;-68;46
97;-12;-81;-31;83;-37
36;-97;73;59;-2;-61
45;-61;-15;-37;22;63
30;51;33;73;34;-77
-52;36;81;-88;-6;8
-29;61;58;-24;-37;-34
-24;-3;-82;-9;21;63
66;13;89;-49;-25;-38
16;-75;9;5;33;97
59;-7;-96;-95;-52;-39
34;-26;-29;94;-44;-95
9;45;32;34;14;56
-1;-26;-63;87;90;43
-44;-80;-46;82;-54;32
5;43;63;-25;44;-81
83;-42;-11;18;26;-47
-14;-57;89;1;-31;-17
-81;-67;-62;-17;-84;-86
-94;36;91;-54;-68;20
-36;16;-88;49;78;53
54;80;0;-65;71;93
-47;58;-22;-95;56;-60
-64;5;87;12;68;8
1;-99;-67;4;-37;67
-24;88;96;-25;94;-85
-7;22;64;-93;-6;-58
-62;-70;-56;33;-17;43
60;82;19;-48;-24;-35
1;77;40;86;-22;91
-77;-32;-100;-93;-39;52
100;7;-24;-50;-11;-36
68;98;-2;-24;7;-54
-2;47;33;-91;-8;5
-100;-62;27;-83;-57;-56
-13;17;-94;4;22;51
-90;60;73;16;-91;-84
81;35;-55;34;-53;9
81;-55;-100;66;79;-66
23;2;10;-59;-26;-42
71;-88;82;44;-11;80
-5;-97;-37;-79;-81;64
40;-42;-3;-19;94;11
-83;-52;-99;-90;-92;66
-48;-25;76;-41;17;-12
51;-58;67;-49;-83;-84
-95;-74;-66;31;-75;77
59;-72;-85;-65;-3;-19
-77;-76;-55;8;30;19
9;36;6;94;-14;-30
56;-5;-20;-94;-47;-86
-37;15;-8;83;99;67
-3;45;24;-6;48;31
66;-98;-59;32;25;-4
60;-22;86;-48;-15;68
-5;-21;0;94;25;28
14;90;-54;-55;-14;-43
-61;-19;58;-83;33;12
-40;-26;-25;-45;-93;-53
68;26;-72;69;99;-74
-45;9;81;-18;79;87
87;-29;12;-21;85;-53
3;-13;23;-96;-8;-50
54;32;3;-27;-50;84
97;-70;11;-20;32;-97
20;90;37;-90;-46;-21
15;30;-30;-83;-7;-60
49;82;-30;-15;48;14
-73;85;-82;-8;89;68
54;9;14;35;30;59
-21;55;11;-33;2;-90
66;5;-21;-36;58;-30
88;-18;-14;14;14;31
-86;7;35;-40;-80;-89
13;-61;-26;-99;43;34
3;50;-80;-1;-82;70
50;-9;23;54;28;-37
29;80;22;-79;-55;84
39;-97;91;-82;-5;-23
19;-70;-56;-84;-12;-32
87;98;19;53;33;39
29;-84;52;77;100;7
97;99;-100;65;-99;-96
-92;-31;59;-80;22;92
11;88;-71;-13;-86;-36
-3;8;-29;-46;-20;1
-38;58;65;-88;-93;-86
97;5;63;-98;-86;79
100;-78;-78;-49;-50;-53
-46;50;78;-30;90;-52
-51;65;-44;-51;-21;-43
-37;32;36;10;23;-77
-5;90;-15;88;-28;-11
59;-28;-7;-3;-84;62
-84;66;-72;78;-55;0
21;42;71;7;-58;26
35;62;-65;3;13;-3
84;-4;-96;-37;-82;-39
5;40;-23;-38;92;60
21;55;90;-44;55;20
90;-53;-31;22;-17;-7
-38;-16;1;-3;-10;-54
-37;43;-85;85;92;38
-73;-91;60;59;18;-6
-76;-64;-90;94;-12;17
89;-30;-25;15;94;-85
36;46;-36;63;-10;-19
-45;-71;11;2;87;25
38;-37;93;46;-28;-68
42;-95;-24;61;68;17
-93;94;-29;-10;-21;-27
65;-89;-47;-43;39;1
-40;-41;-16;18;73;-46
45;87;23;88;-5;53
-56;44;2;-47;-51;-94
-79;-67;-49;82;82;93
57;-92;53;-83;-96;53
46;40;49;-1;44;-28
56;-90;-65;-52;-23;82
-28;-61;87;56;-87;26
-58;86;-20;40;15;62
-95;50;56;61;99;94
-92;-37;-45;-11;42;38
25;13;65;32;-60;-90
-10;91;69;39;29;-65
68;64;-15;60;29;-83
-56;76;46;-27;0;-28
-90;-81;-90;93;45;91
72;-2;-64;40;12;-97
20;-96;-43;-85;-4;-32
91;100;-68;-65;44;63
-10;15;56;-5;-10;55
12;95;-78;-54;-42;54
-70;8;98;25;48;43
-99;95;90;32;91;10
-13;-36;-60;15;31;-2
86;55;14;23;-27;-39
-81;84;-74;-71;40;-14
-68;23;67;-67;-65;-13
-12;-58;-89;25;21;-47
-58;-9;24;43;-97;-61
-21;-12;-92;-58;-73;-42
41;-98;-54;64;53;-36
-43;79;49;12;-11;-50
83;-78;35;98;79;13
47;2;91;15;92;-57
-41;-20;57;10;93;15
-2;6;59;81;24;2
74;60;-8;-45;90;-7
-38;9;-75;-96;-82;59
-29;51;-45;81;97;-8
-29;89;-36;-83;47;60
-64;-12;46;-24;53;33
13;-90;-78;69;11;-66
7;0;-75;0;-96;-38
25;43;71;7;-50;29
28;-38;-94;-55;-2;-37
-34;15;-30;0;30;-64
74;-27;-71;5;-48;45
-72;-50;86;-89;-47;-35
-47;-100;95;-32;-4;-50
1;-70;-45;75;-94;77
4;50;-42;29;73;5
-88;-12;77;-75;72;74
-34;55;3;-8;-73;-21
33;-87;-99;1;13;92
9;-72;-59;20;-73;4
59;-43;-95;61;-5;61
80;2;11;-40;36;-63
54;34;-17;61;-52;81
-30;93;93;-51;53;57
65;48;-68;-47;-75;-3
-39;-13;-75;-2;70;-17
-65;22;95;-22;100;-70
13;-84;34;77;35;34
13;45;94;-3;75;-82
-58;-9;2;35;-48;-4
99;78;9;56;50;16
-63;65;71;-82;-93;-54
-6;-8;79;25;14;-97
32;-93;29;-87;52;50
-86;-60;-73;69;-14;-2
-14;-22;8;64;-48;-78
80;80;22;98;-37;-83
-72;-66;-52;92;11;-15
98;13;-23;80;55;91
-77;-51;-83;-100;48;89
-43;39;41;-72;9;48
51;-99;-88;72;24;-2
-83;-83;-29;85;-98;9
68;11;-89;30;54;76
-71;-75;29;-75;43;43
-6;69;26;56;87;-58
-31;89;90;12;48;8
-40;0;11;-32;-66;10
13;97;-34;-22;16;-7
83;26;17;53;-97;16
85;80;-94;92;-15;-99
70;-42;-58;51;-99;37
-38;-3;25;81;37;43
-89;-55;-30;98;54;45
-28;-51;-59;-87;-78;-13
-80;-58;32;-100;-70;17
5;89;-35;68;-91;29
79;-85;9;44;-94;15
39;99;19;87;-48;61
21;58;54;-100;35;46
14;-67;41;57;83;7
97;61;-62;-26;24;21
-70;-87;49;-74;-64;88
-76;-37;11;5;-9;56
14;81;83;-59;23;-58
-49;-95;20;-30;95;-15
-43;54;-62;-85;68;-25
-81;83;-9;-30;-4;79
72;91;-30;39;97;14
-21;0;-83;-99;-78;-15
-61;-88;-18;-86;-41;-85
-25;33;64;6;95;-14
58;84;27;-73;85;52
-20;12;64;1;-30;46
10;-29;-28;-37;-4;80
-76;50;-21;21;-39;7
56;-55;35;-28;69;-2
-63;16;14;-98;9;34
-37;45;83;-83;65;-79
-96;55;73;-65;37;75
6;50;-90;-38;-14;-95
83;95;-60;-82;58;-93
82;-30;96;-18;44;-85
-36;-63;86;-30;-29;16
-60;-68;-23;-7;-31;-91
97;12;79;94;6;-27
-53;78;-5;87;-58;62
60;-4;-81;-22;-56;76
27;-33;97;-46;-7;-92
-29;-76;99;98;-80;68
-86;44;26;-91;66;-10
-2;-81;57;36;3;28
13;-20;-7;92;-50;10
-85;-4;-33;-27;-2;-60
-81;73;-28;-57;-10;-28
-13;100;-76;24;-3;97
-58;-95;91;39;-55;92
74;-32;55;51;-32;53
30;-81;98;-28;-75;78
-34;-83;93;-59;-17;-68
31;60;-7;82;-42;-79
-19;-6;-94;-97;11;18
-88;69;-79;-91;3;79
71;81;92;70;-67;13
21;-9;-93;33;-83;38
49;-40;-99;73;-70;92
71;59;-47;-17;92;44
-42;0;-41;52;-48;71
-73;86;-40;54;46;-22
-26;-17;-38;4;-60;35
76;22;15;77;-58;48
75;73;-56;98;8;-51
79;71;76;-10;-86;59
-48;-37;-60;-62;65;-22
-14;31;-22;-48;-86;-90
9;25;22;-20;90;82
-54;13;67;-16;-54;-93
24;21;-80;92;-9;-6
-67;65;-62;38;72;48
22;-98;-64;-29;57;59
51;-55;-18;69;57;-46
79;-73;-54;6;63;19
60;-50;-95;35;58;99
72;2;52;-51;-66;-18
0;86;-29;77;63;47
62;45;-9;9;12;52
67;84;52;-42;-71;52
-70;-100;87;8;-9;2
19;66;2;32;-85;-88
-65;14;-75;-44;-82;-22
-60;9;-99;-51;-96;-64
36;54;30;-68;3;-28
93;-6;86;-19;-71;8
6;11;30;67;15;-93
91;9;44;82;-78;12
-87;7;-75;-65;-96;100
10;-25;-97;-49;-55;88
-62;-89;-3;94;25;-62
65;16;34;56;100;31
50;32;-25;19;0;-13
25;54;84;-61;-35;-58
-41;-58;-79;41;-66;-1
-55;-62;63;-27;4;-92
-55;21;-82;-59;-65;-94
96;-74;-26;99;-78;-44
-21;-44;-57;-59;-3;60
-47;-49;83;-99;88;-2
93;61;30;47;79;23
68;16;34;-86;98;87
38;77;-95;76;-5;20
-13;64;-64;-94;-44;26
-14;-12;-51;25;-62;96
-55;-15;-4;-37;99;-60
-51;62;-57;32;-16;52
38;98;44;51;-15;1
-12;-4;-92;85;27;-2
7;17;82;88;79;-56
27;-99;1;23;83;-24
18;12;88;18;-5;63
83;64;-22;-4;-66;85
49;43;-27;-36;24;-89
-73;-18;-44;-37;-1;17
40;15;-14;-90;53;-23
75;40;-96;-71;48;49
51;26;-79;61;27;-12
-6;-48;57;37;95;-30
-52;11;-5;-92;75;29
-73;71;-86;76;4;-75
40;-32;72;82;8;80
-91;-2;-21;52;-35;-86
78;72;67;-68;-99;20
66;-57;-74;-98;-81;10
52;33;16;0;-66;-65
14;-63;48;-43;1;90
66;54;75;-58;41;30
3;79;99;31;-56;-74
44;52;92;-98;30;-82
98;-57;26;76;75;-23
-89;72;85;13;55;-41
-61;-21;55;-37;-83;99
75;14;75;-78;24;-27
35;84;-29;-49;-90;-100
82;78;-90;-86;-100;-32
38;-8;-33;89;-81;-84
66;-41;22;8;98;100
51;-30;11;98;20;-63
-99;-95;62;39;75;-65
27;-3;76;-67;42;54
53;98;-36;-34;-100;-44
-25;2;-3;-30;99;18
34;55;98;3;-4;79
31;49;95;86;94;46
-55;-14;-18;23;26;44
-52;70;-22;83;-29;10
19;-20;-56;-27;34;-47
-58;-42;-85;-42;44;-63
-63;8;47;59;-31;84
42;-79;39;75;46;91
92;95;-56;24;-20;-92
75;-67;8;26;-72;-81
-17;7;42;32;-92;39
38;-50;-82;-31;53;0
89;89;0;-89;66;34
32;-15;-34;60;28;-11
-42;-83;-24;-11;-15;99
52;34;-10;93;-25;17
-99;-30;-60;85;79;-46
-35;95;-92;22;-68;-89
-93;-31;29;71;93;21
70;-27;-55;-30;45;-78
69;13;-8;-32;-12;-89
-53;-97;-7;81;28;-13
-35;2;-61;-84;3;-31
54;87;25;82;-58;-87
45;66;-41;33;-60;30
-84;93;-72;22;60;79
91;-35;-60;-92;95;-14
94;95;20;-74;-70;5
63;-66;-74;-23;-92;-92
-68;64;-48;76;10;-44
32;33;10;32;-97;44
-3;-53;-66;-37;-26;-36
8;56;14;-24;16;24
-9;35;-57;20;25;96
-21;39;47;-80;-68;-15
-82;55;60;39;5;40
54;-96;77;-17;-83;-18
-53;88;18;8;58;-60
20;-25;-9;-20;-57;-32
67;-26;-24;-45;-55;-62
34;25;12;19;-33;64
84;-26;-82;31;36;-37
-52;53;32;36;97;78
-19;-39;10;-33;61;-50
-25;88;-65;-100;-26;17
-21;-90;-100;54;86;-35
28;-21;-97;-80;60;-37
35;35;-21;-61;43;-39
-90;15;94;68;90;100
-77;-33;-31;-8;-20;84
-90;-97;-87;34;92;-45
-37;65;89;31;-85;40
-56;-70;-79;31;-5;69
18;-87;-9;-24;-22;-100
-54;-9;-100;0;-16;-19
-47;-52;-82;-36;32;-96
-49;-62;39;74;89;7
98;42;-13;-26;-40;22
21;-10;79;-46;20;-3
70;57;64;-87;-88;24
-30;-44;-36;-19;32;-20
19;43;-37;3;-60;-92
-59;53;43;7;54;-4
2;-92;82;-4;-82;-96
40;25;81;86;-43;6
-93;-45;93;-12;-8;17
-67;-82;-36;-20;-12;0
3;-66;94;-45;28;53
31;83;-30;84;41;-40
29;-70;97;66;24;-15
-5;-22;-23;71;63;64
34;76;-30;-97;-15;21
25;20;60;-63;-41;9
-64;0;-79;37;23;24
-38;87;55;-54;-76;-14
5;-28;-38;72;-59;-76
-14;64;-72;-21;-3;-97
36;67;63;17;-71;-44
-78;-4;2;98;-29;57
80;-98;17;-61;-75;-98
8;10;-37;-65;-66;80
81;-91;49;18;-1;-80
-93;90;75;-59;-38;0
57;-71;86;87;-35;-41
-42;22;54;66;40;-89
27;-51;-55;-75;-72;0
93;20;5;80;50;74
2;-21;-83;-40;-1;41
29;75;-100;-69;-10;34
-11;77;73;85;-73;-59
53;93;-22;54;-33;-100
1;-65;-97;-98;38;-85
79;6;85;-23;86;-67
23;-56;78;-5;-49;-88
9;53;64;-54;23;-83
-93;-71;63;86;-52;86
-49;25;-48;65;-75;-86
-10;-79;93;-53;80;17
7;29;-94;-35;-54;34
21;11;-4;-84;69;-15
94;53;69;24;-84;-39
-52;12;28;-58;-4;-76
-15;-14;42;73;-4;-90
-98;49;54;87;41;33
-56;9;-63;11;42;-32
-8;-55;12;79;14;68
28;84;-70;-24;-46;58
-3;-42;55;62;-88;-70
100;-49;89;76;-64;-98
90;-64;-54;37;10;-35
24;-6;-88;45;-7;54
64;-94;84;-64;-9;6
-3;71;12;40;-39;10
-90;-4;90;57;35;-78
83;-60;61;-77;26;-54
71;70;82;-83;-80;-34
-36;60;-73;45;47;67
-79;76;-94;72;85;58
-67;27;-8;63;-69;6
-72;83;-59;74;-83;-37
-77;-27;-51;-74;60;-79
63;-79;-80;-74;-38;94
-15;-21;82;-56;-51;18
-53;-62;64;81;-52;-21
-96;63;-40;37;-83;34
-10;-59;29;-78;-55;-9
99;-48;40;84;11;100
-15;31;55;-94;11;15
88;61;28;-85;-100;-8
60;-28;-74;5;-99;31
77;-39;34;80;-7;2
86;9;49;76;48;60
-46;64;84;89;-87;87
86;-21;-56;9;-57;46
99;-87;16;-55;66;-59
-24;-84;-45;6;-21;-80
-36;-71;54;-57;30;32
93;82;-15;-22;24;75
-82;94;51;-76;-30;98
-67;-34;-2;-39;-93;2
4;55;63;24;91;-61
-4;-87;-99;-1;41;-70
23;-4;-70;-9;-96;33
78;30;81;7;39;-44
48;64;-84;85;2;-60
43;82;-17;-87;-97;-77
97;-5;49;-88;-27;-18
46;-41;-30;78;43;94
4;61;-48;1;38;76
65;-54;-19;-75;-66;41
-57;-46;53;-78;59;30
56;7;-86;0;-59;77
96;98;21;-75;60;49
-87;-58;-3;99;46;-76
23;-33;68;-49;52;95
-39;-61;-35;-82;93;-84
12;98;-47;14;92;84
17;100;-69;70;60;80
58;59;-78;-34;16;-11
27;-86;42;-36;91;19
-44;35;84;0;55;2
39;-7;72;-81;29;65
31;-51;29;33;-70;-82
26;25;-44;67;-34;-45
95;-67;35;-81;79;78
29;-15;-65;-59;-57;52
-43;-3;87;-43;51;63
1;40;44;27;33;-24
0;-81;-78;-5;65;54
66;40;65;61;-92;-7
22;14;-15;85;-55;-21
9;-51;-18;-18;-21;50
83;100;10;-89;97;-89
86;80;76;81;-26;-46
52;40;-50;87;-49;-17
-64;-58;12;-24;-41;-71
-28;30;21;-97;25;10
39;32;33;-11;-13;93
-77;-100;-13;-28;-43;-15
-38;-59;11;47;43;3
27;64;-49;73;24;36
19;-45;-51;87;-30;8
-29;17;39;52;-20;45
4;26;97;-25;64;28
26;-48;-57;-16;41;18
-21;-55;42;20;88;-69
82;-78;-33;-31;-68;39
-23;-53;-45;-11;42;45
9;-35;-99;4;-26;-10
-58;-26;18;24;33;31
-3;21;-75;-46;95;8
5;5;-21;-84;-55;63
-94;98;-2;-44;4;-95
97;-53;-17;-54;56;-42
-83;-86;81;12;12;61
60;-41;48;-57;-42;60
83;53;-63;42;-14;-81
-64;-79;4;-28;25;-8
71;-81;72;12;57;-31
-4;-86;-93;46;33;-43
10;37;94;72;-89;-79
10;-92;-24;-31;-57;-26
-56;-6;-40;4;36;17
14;51;-96;-22;72;-84
33;-7;96;23;83;19
19;5;10;30;30;91
-3;-36;-6;-2;-92;92
17;57;9;74;-16;3
50;48;26;27;-99;-69
-72;25;84;-36;-10;-27
-53;72;51;43;73;26
100;10;37;-78;-66;-8
-32;-86;4;-12;16;-61
30;-51;98;56;-98;-42
57;33;-55;15;32;-62
21;86;94;-95;-95;-22
52;14;44;94;-22;-19
-1;75;99;44;47;-2
87;-70;15;-99;38;-60
38;-6;11;22;-31;-40
3;11;8;-94;66;89
72;-47;-35;-79;-41;35
45;-32;-56;68;-79;-87
-28;-62;22;-30;-5;96
-11;71;-53;-43;19;-70
-47;-54;70;-81;-15;46
-53;75;37;-6;-7;42
54;-8;69;-35;72;98
26;74;55;51;-14;-91
-89;36;42;72;-22;51
-22;-98;62;-14;90;-59
-7;-55;-40;-52;-80;-88
-88;-67;-74;-41;-85;-7
-32;58;-64;58;-91;24
-58;-21;41;100;-100;-92
-94;-95;61;-16;49;56
92;63;-74;100;-36;-73
-31;24;90;47;-66;-39
-45;-63;81;-94;-79;97
51;-80;58;72;5;92
-56;-31;7;83;-78;53
53;-15;63;-69;0;29
38;24;-80;-88;57;23
4;31;-52;-83;-11;-57
-20;-25;-22;-73;-20;64
-84;94;86;-94;100;-7
70;-66;14;80;40;1
-18;59;45;10;-94;8
45;-98;-29;-14;-56;-47
21;-44;-57;-54;79;-73
73;38;24;-46;-3;-22
35;-49;62;-74;-98;-2
-17;33;-87;-28;-36;81
37;-78;80;67;42;-73
-60;19;75;-70;-39;12
-20;-12;60;35;15;71
27;-45;-40;-47;-52;-97
55;65;-38;55;19;66
41;43;-7;-42;69;-42
7;-36;-51;31;34;100
58;-78;-61;49;5;33
-94;-10;20;-67;25;-44
-83;97;90;-5;77;55
7;72;74;-58;-53;1
-74;68;-33;53;27;51
-37;-52;15;5;-99;3
42;-81;10;59;31;-41
56;-17;96;48;-80;-67
71;-15;49;-19;-71;6
0;-89;-75;-10;-80;-88
-23;26;96;-21;-6;100
0;-79;50;-97;-24;73
49;-40;-43;54;-10;96
-15;-11;12;-89;80;26
59;33;-60;-44;-8;-68
-99;15;81;32;75;97
70;26;-3;-17;21;87
-49;-1;60;87;53;63
-41;-49;-23;-52;9;99
74;95;-2;86;-5;11
63;18;-98;-81;-73;-30
72;-61;50;-57;-55;-2
51;39;43;-14;-97;40
47;59;87;-40;87;-58
1;-52;-18;-67;23;-9
87;-96;-26;19;-32;-67
41;68;25;-38;96;92
26;37;8;68;-16;-22
71;-98;53;-66;8;-11
57;39;-12;-18;96;-9
73;0;95;89;8;-79
-50;-13;-7;88;22;-76
63;35;3;60;46;65
-30;5;21;92;78;-90
-52;-66;-45;94;-35;-84
8;-18;-48;28;57;35
57;84;90;-22;-35;80
-90;-31;2;90;-93;-19
-38;-24;-61;-37;-9;-10
46;-60;-28;96;36;92
46;72;-100;78;0;-9
56;-26;67;-94;73;-98
-5;-87;62;-55;87;-16
82;43;-14;74;95;95
-27;-86;-82;-97;66;-10
3;-8;-57;-34;52;-57
16;-69;-62;55;8;-98
-26;14;-75;36;-40;-6
-28;-27;87;91;-58;59
14;-23;-27;63;-92;-61
15;51;91;-53;-58;-9
-33;-56;66;78;-75;-63
38;-61;-77;26;-65;-4
65;60;-91;71;7;-92
-6;-29;-56;93;-70;-23
-45;7;-38;44;91;76
47;10;-12;47;-91;-2
65;70;-86;-7;81;-55
-43;-91;-20;64;-50;27
35;-59;-77;-53;93;-28
-43;-96;-44;-92;29;-49
19;100;63;14;53;93
58;87;98;-29;59;37
11;43;-26;98;89;24
-62;-62;50;-79;-70;-71
17;88;80;15;-81;36
30;-14;1;-59;-83;-2
-8;47;83;88;86;-54
28;-90;59;-85;-62;16
-61;58;-47;-39;79;40
87;-12;-54;-90;37;50
5;90;90;37;-45;-26
19;10;13;-24;36;87
-41;81;51;-21;-38;97
-24;9;-96;12;41;-9
-7;-37;-29;15;-74;-41
47;-73;8;42;17;71
-95;-81;-87;-67;-60;76
21;-28;78;90;-59;32
62;14;-19;-25;17;60
71;45;-87;-36;-10;34
79;18;-2;-2;-11;-66
80;-82;16;14;30;26
-91;84;-22;55;-1;37
85;-32;18;-95;-78;29
-43;-2;62;73;-55;-43
-64;-14;-10;-37;11;19
32;-22;84;79;-21;-40
58;27;23;47;17;-19
-4;27;-95;86;85;18
-6;-71;12;16;14;74
-56;77;48;-34;83;-22
11;-12;83;-93;87;41
-47;76;-89;59;63;-75
-77;4;-49;-33;51;51
72;-55;49;1;23;98
-58;18;60;33;85;63
61;79;52;-25;-46;0
35;74;38;39;20;64
76;-85;-100;-55;95;43
92;12;-77;70;50;45
-1;15;18;-86;-52;-42
-55;-11;45;-59;-76;38
50;-79;66;-68;-16;-63
16;28;-13;60;-10;24
-68;9;30;-69;-86;-64
8;-56;-73;19;19;37
28;-58;57;-7;85;-47
-82;22;16;-42;-43;-53
20;-6;82;-11;71;34
-56;-21;-14;-1;-57;-92
-11;-17;12;-70;-66;42
1;-76;97;-80;24;51
20;-65;-99;-65;-85;-14
-40;-45;27;54;53;-52
-3;15;-12;10;-11;-6
-37;-97;49;31;-78;75
-90;91;14;42;7;-54
68;57;33;-12;67;50
24;-46;-35;86;74;-11
48;-97;-56;9;50;-80
12;-98;-93;64;-9;-1
-9;-26;-29;25;-50;71
28;-31;75;-94;17;69
-50;38;9;96;-82;-66
39;-28;-68;28;38;88
83;-27;-49;1;-30;36
-98;-34;-76;-32;-24;44
64;81;-67;7;-52;46
70;23;-88;-47;82;44
70;-1;88;-10;12;-4
52;40;12;90;92;91
-39;-84;-57;-69;-40;9
69;-80;-36;58;-43;37
86;0;90;45;-100;-2
87;-24;55;64;-57;98
21;37;36;-7;11;40
94;0;-29;26;61;-99
-11;-10;43;-24;69;81
-73;57;-4;-78;2;15
66;-27;-56;43;84;-38
-6;10;-97;-6;61;12
-36;-28;60;80;53;26
90;-58;-85;-85;44;11
4;9;32;-54;-16;-79
-10;66;-85;-33;16;8
-11;80;-53;58;46;1
95;-57;31;70;19;-16
-66;100;-89;87;-11;12
5;12;-78;28;96;-78
-80;9;9;-33;53;18
18;-67;-79;74;-92;-24
99;-22;61;-73;-22;-48
66;-99;53;-26;52;-63
-35;-78;23;84;-4;51
-39;-46;44;-5;-64;67
52;-31;-26;-84;7;29
75;24;13;-90;30;-20
5;-98;76;19;74;-91
28;79;-21;-4;39;-24
97;53;-30;50;50;-34
-79;46;37;48;50;6
-63;-76;-87;-61;-85;18
23;-42;70;-3;15;43
-52;-78;-81;-93;-37;90
66;51;82;-60;-37;79
-46;83;63;-91;-25;-33
72;-92;-27;35;97;-75
-72;87;-60;-25;-36;-38
-73;-91;-57;79;81;71
-74;78;-56;-88;48;6
97;93;-16;-15;-22;53
62;7;95;-8;92;-78
81;47;62;95;-78;-3
70;-52;70;40;35;98
-28;87;-72;51;-5;-84
67;-41;-2;-73;22;-92
43;-74;-42;87;24;78
29;-33;74;89;81;-7
40;-68;14;-87;-56;57
85;-60;-80;-36;-100;-19
-90;-23;57;-73;10;67
40;-33;-43;-83;87;23
-80;-98;-13;-53;-26;61
-37;100;89;-92;63;-40
-2;-91;38;-52;69;6
-26;-50;56;97;-74;31
-15;-35;-66;-85;-41;-37
78;26;88;74;-4;-39
-34;96;62;46;-62;40
-2;12;-36;-96;-84;38
-2;-6;-16;-3;91;48
43;-7;-21;90;-9;-9
-19;85;58;14;80;64
4;76;12;-92;-95;90
-86;-73;63;-47;99;46
-11;-24;-26;-36;66;-7
-73;-22;59;83;8;-74
-9;85;-84;-77;8;39
62;-64;-19;-71;-70;-43
50;-21;14;60;-89;-70
12;-70;-19;-13;64;93
-6;27;-37;3;-12;-37
-32;-92;-6;54;-27;97
-8;-39;-16;-44;-1;73
-28;1;95;0;-53;-98
-35;-53;5;-37;52;-97
85;67;54;-49;1;-59
-22;6;32;83;85;-49
-25;12;48;-19;-5;-42
-44;-43;-66;-30;-41;62
-10;-43;28;61;-30;64
55;-74;54;12;-59;85
34;83;81;36;-37;14
-34;-54;-21;53;52;7
-36;-33;100;50;95;-15
97;-6;40;22;68;-59
-58;-64;-12;-73;1;-93
-61;77;1;76;-51;4
18;-53;12;91;-22;19
50;-41;7;56;79;27
93;-75;77;8;-17;-100
81;-53;62;-93;-43;51
0;84;-30;-41;-20;-85
92;12;29;48;-60;7
-1;-12;86;-32;41;58
-48;81;94;54;22;57
42;-26;-73;-42;-30;32
-98;-60;80;-88;19;-62
-65;-34;-14;-43;10;7
33;45;-53;-63;68;-23
54;-46;80;26;-23;-48
-64;38;-92;62;-41;95
-91;76;28;-63;47;-63
96;58;-53;-74;97;96
51;87;53;-20;68;-82
2;-85;-34;-28;2;-57
